gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
high_confidence,"CHD3, CHD4, CHD5 subfamily",R-HSA-9943965,Homo sapiens,1,78,0.004818086354932361,0.04253640233518419,0.10383242224969058,1,25,0.001561914282144196,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9943965&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Signaling by ALK fusions and activated point mutants,R-HSA-9725370,Homo sapiens,1,119,0.007350670208166038,0.06424386463388432,0.10383242224969058,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9725370&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Signaling by ALK in cancer,R-HSA-9700206,Homo sapiens,1,119,0.007350670208166038,0.06424386463388432,0.10383242224969058,2,71,0.004435836561289516,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9700206&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Platelet degranulation ,R-HSA-114608,Homo sapiens,1,142,0.008771387979492248,0.0762286986886993,0.10383242224969058,1,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-114608&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Nucleotide catabolism,R-HSA-8956319,Homo sapiens,1,144,0.008894928655259744,0.0772643811366851,0.10383242224969058,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8956319&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of RNA,R-HSA-8953854,Homo sapiens,2,862,0.05324603125579097,0.07953573949725568,0.10383242224969058,5,244,0.015244283393727352,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8953854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Response to elevated platelet cytosolic Ca2+,R-HSA-76005,Homo sapiens,1,149,0.009203780344678485,0.07984907307545297,0.10383242224969058,1,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76005&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,CHD chromatin remodelers,R-HSA-9937848,Homo sapiens,1,165,0.010192105750818458,0.08807689582729006,0.10383242224969058,1,44,0.002748969136573785,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937848&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,ATP-dependent chromatin remodelers,R-HSA-9932444,Homo sapiens,1,196,0.012106986225214653,0.10383242224969058,0.10383242224969058,1,64,0.003998500562289142,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9932444&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,mRNA Splicing - Major Pathway,R-HSA-72163,Homo sapiens,1,213,0.013157081969238371,0.11236941312226811,0.11236941312226811,3,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72163&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,mRNA Splicing,R-HSA-72172,Homo sapiens,1,224,0.013836555685959602,0.11785475338679141,0.11785475338679141,3,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72172&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,rRNA processing,R-HSA-72312,Homo sapiens,1,252,0.015566125146704553,0.13168171559874398,0.13168171559874398,1,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72312&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of nucleotides,R-HSA-15869,Homo sapiens,1,257,0.015874976836123295,0.13413044011999875,0.13413044011999875,2,143,0.008934149693864801,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-15869&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,"Platelet activation, signaling and aggregation",R-HSA-76002,Homo sapiens,1,294,0.01816047933782198,0.1520610545475366,0.1520610545475366,1,119,0.007434711983006373,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76002&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Parasitic Infection Pathways,R-HSA-9824443,Homo sapiens,1,301,0.018592871703008215,0.15541595529488128,0.15541595529488128,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9824443&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Leishmania infection,R-HSA-9658195,Homo sapiens,1,301,0.018592871703008215,0.15541595529488128,0.15541595529488128,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9658195&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,Homo sapiens,1,317,0.01958119710914819,0.16304003271829748,0.16304003271829748,3,52,0.0032487817068599274,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72203&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Chromatin organization,R-HSA-4839726,Homo sapiens,1,389,0.024028661436778058,0.19659676709669005,0.19659676709669005,1,149,0.009309009121579408,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-4839726&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Translation,R-HSA-72766,Homo sapiens,1,450,0.0277966520476867,0.22408524466786994,0.22408524466786994,1,126,0.007872047982006747,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Neutrophil degranulation,R-HSA-6798695,Homo sapiens,1,478,0.029526221508431653,0.2364205180493062,0.2364205180493062,1,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-6798695&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Diseases of signal transduction by growth factor receptors and second messengers,R-HSA-5663202,Homo sapiens,1,536,0.03310890110568905,0.26141912182275395,0.26141912182275395,2,516,0.032237910783456204,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663202&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Hemostasis,R-HSA-109582,Homo sapiens,1,821,0.050713447402557295,0.37399765641185734,0.37399765641185734,1,366,0.022866425090591027,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-109582&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Disease,R-HSA-1643685,Homo sapiens,2,3090,0.19087034406078202,0.535758679313841,0.535758679313841,3,2174,0.13582406597525928,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1643685&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Innate Immune System,R-HSA-168249,Homo sapiens,1,1387,0.08567545864475878,0.553415761477756,0.553415761477756,1,782,0.04885667874547045,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168249&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Infectious disease,R-HSA-5663205,Homo sapiens,1,1961,0.12113163259003026,0.6871656014469427,0.6871656014469427,1,1225,0.0765337998250656,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5663205&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism of proteins,R-HSA-392499,Homo sapiens,1,2429,0.15004015071962443,0.7684815013302315,0.7684815013302315,1,929,0.05804073472447832,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-392499&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Immune System,R-HSA-168256,Homo sapiens,1,2810,0.1735746494533325,0.8201822016100793,0.8201822016100793,1,1842,0.11508184430838436,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-168256&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
high_confidence,Metabolism,R-HSA-1430728,Homo sapiens,1,3788,0.23398603990363828,0.9091907351374108,0.9091907351374108,2,2392,0.14944395851555667,MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1430728&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NTFfMzAzMw%3D%3D
