gene_set,pathway_name,stId,species,entities_found,entities_total,entities_ratio,p_value,fdr,reactions_found,reactions_total,reactions_ratio,token,reactome_browser_url
stable,Molecules associated with elastic fibres,R-HSA-2129379,Homo sapiens,1,37,0.0022855025016986844,0.06420180484401306,0.2138318737532081,2,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-2129379&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Synthesis of glycosylphosphatidylinositol (GPI),R-HSA-162710,Homo sapiens,1,37,0.0022855025016986844,0.06420180484401306,0.2138318737532081,1,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-162710&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Glutamate and glutamine metabolism,R-HSA-8964539,Homo sapiens,1,40,0.002470813515349929,0.06922923765049527,0.2138318737532081,1,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8964539&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Glycosphingolipid transport,R-HSA-9845576,Homo sapiens,1,43,0.0026561245290011738,0.07423058785710357,0.2138318737532081,1,6,0.000374859427714607,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9845576&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,SIRT1 negatively regulates rRNA expression,R-HSA-427359,Homo sapiens,1,44,0.0027178948668849217,0.07589193103465564,0.2138318737532081,1,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-427359&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Elastic fibre formation,R-HSA-1566948,Homo sapiens,1,45,0.00277966520476867,0.07755039546990383,0.2138318737532081,2,17,0.0010621017118580532,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1566948&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,SLC-mediated transport of inorganic anions,R-HSA-9958790,Homo sapiens,1,45,0.00277966520476867,0.07755039546990383,0.2138318737532081,1,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9958790&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RAS processing,R-HSA-9648002,Homo sapiens,1,46,0.0028414355426524185,0.07920598597321615,0.2138318737532081,2,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9648002&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,rRNA processing in the mitochondrion,R-HSA-8868766,Homo sapiens,1,47,0.0029032058805361664,0.08085870734723177,0.2138318737532081,1,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8868766&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RNA Polymerase I Transcription Initiation,R-HSA-73762,Homo sapiens,1,50,0.003088516894187411,0.08579970460394604,0.2138318737532081,4,6,0.000374859427714607,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73762&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Cytosolic tRNA aminoacylation,R-HSA-379716,Homo sapiens,1,50,0.003088516894187411,0.08579970460394604,0.2138318737532081,1,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379716&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,TGF-beta receptor signaling activates SMADs,R-HSA-2173789,Homo sapiens,1,51,0.0031502872320711595,0.0874409973326915,0.2138318737532081,2,44,0.002748969136573785,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-2173789&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Developmental Cell Lineages,R-HSA-9734767,Homo sapiens,2,283,0.017481005621100748,0.0909705266416363,0.2138318737532081,1,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9734767&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Purinergic signaling in leishmaniasis infection,R-HSA-9660826,Homo sapiens,1,54,0.003335598245722404,0.09234782314605616,0.2138318737532081,1,23,0.0014369611395726603,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9660826&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Cell recruitment (pro-inflammatory response),R-HSA-9664424,Homo sapiens,1,54,0.003335598245722404,0.09234782314605616,0.2138318737532081,1,23,0.0014369611395726603,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9664424&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RNA Polymerase I Promoter Escape,R-HSA-73772,Homo sapiens,1,60,0.0037062202730248936,0.10208516562666725,0.2138318737532081,2,2,0.00012495314257153568,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73772&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,B-WICH complex positively regulates rRNA expression,R-HSA-5250924,Homo sapiens,1,61,0.0037679906109086415,0.10369821916045374,0.2138318737532081,3,3,0.0001874297138573035,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250924&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RHOQ GTPase cycle,R-HSA-9013406,Homo sapiens,1,63,0.0038915312866761383,0.10691593687660406,0.2138318737532081,1,5,0.0003123828564288392,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9013406&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,tRNA Aminoacylation,R-HSA-379724,Homo sapiens,1,68,0.004200382976094879,0.11491151117498544,0.22546498336408294,1,42,0.002624015994002249,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-379724&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Digestion and absorption,R-HSA-8963743,Homo sapiens,1,72,0.004447464327629872,0.12125816529615174,0.22546498336408294,1,30,0.001874297138573035,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8963743&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,NuRD complex assembly,R-HSA-9937850,Homo sapiens,1,74,0.004571005003397369,0.12441499227453479,0.22546498336408294,1,21,0.0013120079970011245,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937850&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Kidney development,R-HSA-9830369,Homo sapiens,1,75,0.004632775341281117,0.1259892968430395,0.22546498336408294,1,50,0.003123828564288392,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9830369&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,"CHD3, CHD4, CHD5 subfamily",R-HSA-9943965,Homo sapiens,1,78,0.004818086354932361,0.13069582984309824,0.22546498336408294,1,25,0.001561914282144196,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9943965&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Positive epigenetic regulation of rRNA expression,R-HSA-5250913,Homo sapiens,1,79,0.004879856692816109,0.132259229169707,0.22546498336408294,3,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250913&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,NoRC negatively regulates rRNA expression,R-HSA-427413,Homo sapiens,1,79,0.004879856692816109,0.132259229169707,0.22546498336408294,1,7,0.00043733599900037484,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-427413&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RNA Polymerase I Promoter Clearance,R-HSA-73854,Homo sapiens,1,84,0.005188708382234851,0.14003559300828294,0.22546498336408294,6,10,0.0006247657128576784,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RNA Polymerase I Transcription,R-HSA-73864,Homo sapiens,1,86,0.0053122490580023475,0.14312726113267005,0.22546498336408294,9,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-73864&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Negative epigenetic regulation of rRNA expression,R-HSA-5250941,Homo sapiens,1,88,0.005435789733769843,0.14620819630590676,0.22546498336408294,2,12,0.000749718855429214,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5250941&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by TGF-beta Receptor Complex,R-HSA-170834,Homo sapiens,1,108,0.006671196491444808,0.17643508412551312,0.22546498336408294,2,100,0.006247657128576784,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-170834&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Post-translational modification: synthesis of GPI-anchored proteins,R-HSA-163125,Homo sapiens,1,115,0.007103588856631046,0.18676832310309988,0.22546498336408294,1,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-163125&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by ALK fusions and activated point mutants,R-HSA-9725370,Homo sapiens,1,119,0.007350670208166038,0.1926167091519121,0.22546498336408294,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9725370&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by ALK in cancer,R-HSA-9700206,Homo sapiens,1,119,0.007350670208166038,0.1926167091519121,0.22546498336408294,2,71,0.004435836561289516,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9700206&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Platelet degranulation ,R-HSA-114608,Homo sapiens,1,142,0.008771387979492248,0.22546498336408294,0.22546498336408294,1,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-114608&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Nucleotide catabolism,R-HSA-8956319,Homo sapiens,1,144,0.008894928655259744,0.2282595701261244,0.2282595701261244,2,63,0.003936023991003373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8956319&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Response to elevated platelet cytosolic Ca2+,R-HSA-76005,Homo sapiens,1,149,0.009203780344678485,0.23520351085533842,0.23520351085533842,1,14,0.0008746719980007497,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76005&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,CHD chromatin remodelers,R-HSA-9937848,Homo sapiens,1,165,0.010192105750818458,0.2570210947450223,0.2570210947450223,1,44,0.002748969136573785,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9937848&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Gastrulation,R-HSA-9758941,Homo sapiens,1,167,0.010315646426585954,0.2597056654896198,0.2597056654896198,2,104,0.006497563413719855,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9758941&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Signaling by TGFB family members,R-HSA-9006936,Homo sapiens,1,178,0.010995120143307184,0.27430421720899867,0.27430421720899867,2,148,0.00924653255029364,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9006936&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Ub-specific processing proteases,R-HSA-5689880,Homo sapiens,1,192,0.011859904873679659,0.2924825909931653,0.2924825909931653,1,40,0.0024990628514307135,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5689880&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,ATP-dependent chromatin remodelers,R-HSA-9932444,Homo sapiens,1,196,0.012106986225214653,0.29759513453363795,0.29759513453363795,1,64,0.003998500562289142,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9932444&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,mRNA Splicing - Major Pathway,R-HSA-72163,Homo sapiens,1,213,0.013157081969238371,0.3189282994541588,0.3189282994541588,3,11,0.0006872422841434462,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72163&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,mRNA Splicing,R-HSA-72172,Homo sapiens,1,224,0.013836555685959602,0.3323972845258856,0.3323972845258856,3,16,0.0009996251405722854,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72172&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,rRNA processing,R-HSA-72312,Homo sapiens,1,252,0.015566125146704553,0.365531686295249,0.365531686295249,1,22,0.0013744845682868924,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72312&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of nucleotides,R-HSA-15869,Homo sapiens,1,257,0.015874976836123295,0.3712790014880707,0.3712790014880707,2,143,0.008934149693864801,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-15869&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Deubiquitination,R-HSA-5688426,Homo sapiens,1,275,0.01698684291803076,0.3915560331275063,0.3915560331275063,1,77,0.004810695989004124,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5688426&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,"Platelet activation, signaling and aggregation",R-HSA-76002,Homo sapiens,1,294,0.01816047933782198,0.4122741856731993,0.4122741856731993,1,119,0.007434711983006373,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-76002&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Parasitic Infection Pathways,R-HSA-9824443,Homo sapiens,1,301,0.018592871703008215,0.419734120030136,0.419734120030136,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9824443&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Leishmania infection,R-HSA-9658195,Homo sapiens,1,301,0.018592871703008215,0.419734120030136,0.419734120030136,1,95,0.005935274272147945,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-9658195&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,RAF/MAP kinase cascade,R-HSA-5673001,Homo sapiens,1,309,0.0190870344060782,0.4281478269750678,0.4281478269750678,2,75,0.004685742846432588,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5673001&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,MAPK1/MAPK3 signaling,R-HSA-5684996,Homo sapiens,1,316,0.019519426771264437,0.4354130930610294,0.4354130930610294,2,82,0.005123078845432963,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5684996&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Processing of Capped Intron-Containing Pre-mRNA,R-HSA-72203,Homo sapiens,1,317,0.01958119710914819,0.43644368510208076,0.43644368510208076,3,52,0.0032487817068599274,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-72203&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Metabolism of RNA,R-HSA-8953854,Homo sapiens,2,862,0.05324603125579097,0.46173751208007285,0.46173751208007285,5,244,0.015244283393727352,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-8953854&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Transmission across Chemical Synapses,R-HSA-112315,Homo sapiens,1,343,0.021187225894125642,0.4626104372666624,0.4626104372666624,1,167,0.010433587404723228,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-112315&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Epigenetic regulation of gene expression,R-HSA-212165,Homo sapiens,1,345,0.021310766569893138,0.4645739348061104,0.4645739348061104,5,118,0.007372235411720605,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-212165&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Extracellular matrix organization,R-HSA-1474244,Homo sapiens,1,351,0.021681388597195626,0.47042295570504766,0.47042295570504766,2,330,0.020617268524303387,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-1474244&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,MAPK family signaling cascades,R-HSA-5683057,Homo sapiens,1,367,0.0226697140033356,0.48572033036239715,0.48572033036239715,2,122,0.007622141696863676,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-5683057&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,Chromatin organization,R-HSA-4839726,Homo sapiens,1,389,0.024028661436778058,0.5060592545977106,0.5060592545977106,1,149,0.009309009121579408,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-4839726&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
stable,SLC-mediated transmembrane transport,R-HSA-425407,Homo sapiens,1,417,0.02575823089752301,0.5308241875152742,0.5308241875152742,1,193,0.012057978258153192,MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D,https://reactome.org/PathwayBrowser/#/R-HSA-425407&DTAB=AN&ANALYSIS=MjAyNjA1MjgxMjU3NDlfMzAzMQ%3D%3D
